jarak,ketinggian
83.91199358234951,116196618.19764522
84.33579152973512,117969633.09108867
84.75958947712073,119760592.786454
85.18338742450632,121569587.63718414
85.60718537189193,123396707.9967221
86.03098331927754,125242044.21851079
86.45478126666313,127105686.65599307
86.87857921404874,128987725.66261207
87.30237716143435,130888251.59181058
87.72617510881994,132807354.79703154
88.14997305620555,134745125.63171798
88.57377100359116,136701654.4493128
88.99756895097676,138677031.60325888
89.42136689836236,140671347.44699928
89.84516484574796,142684692.33397684
90.26896279313357,144717156.61763453
90.69276074051918,146768830.65141535
91.11655868790477,148839804.78876212
91.54035663529038,150930169.3831179
91.96415458267599,153040014.78792566
92.38795253006158,155169431.35662815
92.81175047744719,157318509.4426685
93.2355484248328,159487339.39948958
93.6593463722184,161676011.58053425
94.083144319604,163884616.33924562
94.50694226698961,166113244.02906656
94.9307402143752,168361985.0034399
95.35453816176081,170630929.61580876
95.77833610914642,172920168.219616
96.20213405653202,175229791.16830444
96.62593200391763,177559888.81531724
97.04972995130322,179910551.5140972
97.47352789868883,182281869.61808738
97.89732584607444,184673933.48073062
98.32112379346003,187086833.4554698
98.74492174084564,189520659.89574805
99.16871968823125,191975503.1550082
99.59251763561684,194451453.58669314
100.01631558300245,196948601.54424596
100.44011353038806,199467037.38110948
100.86391147777366,202006851.4507266
101.28770942515926,204568134.10654044
101.71150737254487,207150975.7019938
102.13530531993047,209755466.59052965
102.55910326731608,212381697.12559098
102.98290121470168,215029757.6606207
103.40669916208728,217699738.5490616
103.83049710947289,220391730.14435694
104.2542950568585,223105822.7999494
104.67809300424409,225842106.86928198
105.1018909516297,228600672.7057977
105.5256888990153,231381610.6629394
105.9494868464009,234185011.09415016
106.37328479378651,237010964.3528728
106.7970827411721,239859560.79255024
107.22088068855771,242730890.7666256
107.64467863594332,245625044.62854165
108.06847658332892,248542112.73174122
108.49227453071452,251482185.4296676
108.91607247810013,254445353.07576355
109.33987042548573,257431706.02347186
109.76366837287134,260441334.62623572
110.18746632025695,263474329.237498
110.61126426764254,266530780.21070147
111.03506221502815,269610777.8992893
111.45886016241376,272714412.65670437
111.88265810979935,275841774.8363895
112.30645605718496,278992954.7917878
112.73025400457055,282168042.876342
113.15405195195616,285367129.44349533
113.57784989934177,288590304.8466906
114.00164784672737,291837659.43937063
114.42544579411297,295109283.57497853
114.84924374149858,298405267.60695714
115.27304168888418,301725701.88874936
115.69683963626979,305070676.7737983
116.1206375836554,308440282.6155468
116.54443553104099,311834609.7674377
116.9682334784266,315253748.5829141
117.3920314258122,318697789.4154191
117.8158293731978,322166822.61839515
118.23962732058341,325660938.5452856
118.66342526796902,329180227.5495333
119.08722321535461,332724779.98458105
119.51102116274022,336294686.20387197
119.93481911012583,339890036.56084895
120.35861705751142,343510921.40895486
120.78241500489703,347157431.10163265
121.20621295228263,350829655.9923253
121.63001089966824,354527686.43447584
122.05380884705384,358251612.7815271
122.47760679443944,362001525.38692194
122.90140474182505,365777514.60410357
123.32520268921066,369579670.78651476
123.74900063659625,373408084.28759843
124.17279858398186,377262845.46079755
124.59659653136747,381144044.6595551
125.02039447875306,385051772.2373138
125.44419242613867,388986118.547517
125.86799037352428,392947173.9436074
126.29178832090987,396935028.7790277
126.71558626829548,400949773.4072214
127.13938421568109,404991498.181631
127.56318216306668,409060293.45569956
127.9869801104523,413156249.5828701
128.4107780578379,417279456.91658545
128.8345760052235,421430005.8102889
129.2583739526091,425607986.6174228
129.6821718999947,429813489.6914304
130.10596984738032,434046605.3857548
130.52976779476592,438307424.0538386
130.9535657421515,442596036.0491249
131.37736368953713,446912531.72505695
131.80116163692273,451257001.4350771
132.22495958430832,455629535.53262854
132.64875753169392,460030224.37115425
133.07255547907954,464459158.3040976
133.49635342646513,468916427.68490076
133.92015137385073,473402122.8670069
134.34394932123635,477916334.2038596
134.76774726862195,482459152.0489009
135.19154521600754,487030666.75557417
135.61534316339316,491630968.67732257
136.03914111077876,496260148.1675884
136.46293905816435,500918295.5798151
136.88673700554997,505605501.2674457
137.31053495293557,510321855.5839227
137.73433290032116,515067448.8826892
138.1581308477068,519842371.5171886
138.58192879509238,524646713.8408632
139.00572674247798,529480566.20715606
139.4295246898636,534344018.96951073
139.8533226372492,539237162.4813693
140.2771205846348,544160087.0961751
140.7009185320204,549112883.1673714
141.124716479406,554095641.0484004
141.5485144267916,559108451.0927055
141.97231237417722,564151403.6537299
142.39611032156282,569224589.084916
142.8199082689484,574328097.7397069
143.24370621633403,579462019.971546
143.66750416371963,584626446.1338755
144.09130211110522,589821466.5801387
144.51510005849084,595047171.6637789
144.93889800587644,600303651.7382382
145.36269595326203,605590997.1569602
145.78649390064766,610909298.2733879
146.21029184803325,616258645.4409637
146.63408979541884,621639129.0131309
147.05788774280447,627050839.3433326
147.48168569019006,632493866.7850113
147.90548363757566,637968301.6916101
148.32928158496125,643474234.4165721
148.75307953234687,649011755.3133405
149.17687747973247,654580954.7353575
149.60067542711806,660181923.0360664
150.02447337450369,665814750.5689106
150.44827132188928,671479527.6873323
150.87206926927487,677176344.7447747
151.2958672166605,682905292.094681
151.7196651640461,688666460.0904939
152.14346311143169,694459939.085656
152.5672610588173,700285819.4336113
152.9910590062029,706144191.4878017
153.4148569535885,712035145.6016704
153.83865490097412,717958772.1286608
154.26245284835971,723915161.4222151
154.6862507957453,729904403.8357768
155.11004874313093,735926589.722789
155.53384669051653,741981809.436694
155.95764463790212,748070153.3309349
156.38144258528774,754191711.7589552
156.80524053267334,760346575.0741972
157.22903848005893,766534833.6301038
157.65283642744456,772756577.780119
158.07663437483015,779011897.8776842
158.50043232221574,785300884.2762433
158.92423026960137,791623627.3292394
159.34802821698696,797980217.3901147
159.77182616437256,804370744.8123126
160.19562411175818,810795299.9492763
160.61942205914377,817253973.1544482
161.04322000652937,823746854.7812711
161.467017953915,830274035.1831889
161.89081590130058,836835604.7136434
162.31461384868618,843431653.7260783
162.73841179607177,850062272.5739361
163.1622097434574,856727551.6106606
163.586007690843,863427581.1896936
164.00980563822858,870162451.6644784
164.4336035856142,876932253.3884587
164.8574015329998,883737076.7150762
165.2811994803854,890577011.9977747
165.70499742777102,897452149.5899974
166.1287953751566,904362579.845186
166.5525933225422,911308393.1167846
166.97639126992783,918289679.7582356
167.40018921731343,925306530.1229821
167.82398716469902,932359034.5644668
168.24778511208464,939447283.4361335
168.67158305947024,946571367.091424
169.09538100685583,953731375.8837816
169.51917895424145,960927400.16665
169.94297690162705,968159530.2934709
170.36677484901264,975427856.617688
170.79057279639827,982732469.4927446
171.21437074378386,990073459.2720823
171.63816869116945,997450916.3091455
172.06196663855508,1004864930.9573765
172.48576458594067,1012315593.5702181
172.90956253332627,1019802994.5011133
173.3333604807119,1027327224.1035056
173.75715842809748,1034888372.7308373
174.18095637548308,1042486530.7365509
174.6047543228687,1050121788.4740913
175.0285522702543,1057794236.296899
175.4523502176399,1065503964.5584183
175.8761481650255,1073251063.6120924
176.2999461124111,1081035623.8113632
176.7237440597967,1088857735.5096743
177.14754200718232,1096717489.0604687
177.57133995456792,1104614974.817189
177.9951379019535,1112550283.1332784
178.4189358493391,1120523504.3621793
178.84273379672473,1128534728.857336
179.26653174411032,1136584046.9721897
179.69032969149592,1144671549.0601845
180.11412763888154,1152797325.4747634
180.53792558626714,1160961466.5693684
180.96172353365273,1169164062.697443
181.38552148103835,1177405204.2124307
181.80931942842395,1185684981.4677737
182.23311737580954,1194003484.8169146
182.65691532319516,1202360804.6132977
183.08071327058076,1210757031.2103643
183.50451121796635,1219192254.9615583
183.92830916535198,1227666566.2203233
184.35210711273757,1236180055.3401003
184.77590506012316,1244732812.6743338
185.1997030075088,1253324928.576467
185.62350095489438,1261956493.3999412
186.04729890227998,1270627597.4982004
186.4710968496656,1279338331.224688
186.8948947970512,1288088784.9328463
187.3186927444368,1296879048.9761176
187.7424906918224,1305709213.7079465
188.166288639208,1314579369.4817746
188.5900865865936,1323489606.6510448
189.01388453397922,1332440015.5692017
189.43768248136482,1341430686.5896857
189.8614804287504,1350461710.0659416
190.28527837613603,1359533176.351412
190.70907632352163,1368645175.7995393
191.13287427090722,1377797798.7637668
191.55667221829285,1386991135.597538
191.98047016567844,1396225276.6542947
192.40426811306403,1405500312.2874806
192.82806606044966,1414816332.8505387
193.25186400783525,1424173428.696911
193.67566195522085,1433571690.1800416
194.09945990260644,1443011207.6533728
194.52325784999206,1452492071.4703481
194.94705579737766,1462014371.98441
195.37085374476325,1471578199.5490012
195.79465169214888,1481183644.5175655
196.21844963953447,1490830797.2435448
196.64224758692006,1500519748.0803826
197.0660455343057,1510250587.3815224
197.48984348169128,1520023405.5004056
197.91364142907688,1529838292.7904763
198.3374393764625,1539695339.6051776
198.7612373238481,1549594636.2979517
199.1850352712337,1559536273.2222416
199.6088332186193,1569520340.7314913
200.0326311660049,1579546929.1791425
200.4564291133905,1589616128.9186385
200.88022706077612,1599728030.3034227
201.30402500816172,1609882723.686937
201.7278229555473,1620080299.4226258
202.15162090293293,1630320847.8639314
202.57541885031853,1640604459.364296
202.99921679770412,1650931224.277163
203.42301474508974,1661301232.9559762
203.84681269247534,1671714575.7541773
204.27061063986093,1682171343.0252097
204.69440858724656,1692671625.1225169
205.11820653463215,1703215512.3995414
205.54200448201775,1713803095.2097256
205.96580242940337,1724434463.9065137
206.38960037678896,1735109708.843347
206.81339832417456,1745828920.3736691
207.23719627156018,1756592188.8509247
207.66099421894577,1767399604.6285539
208.08479216633137,1778251258.060001
208.508590113717,1789147239.4987097
208.93238806110259,1800087639.2981215
209.35618600848818,1811072547.8116796
209.77998395587377,1822102055.392828
210.2037819032594,1833176252.395009
210.627579850645,1844295229.1716654
211.0513777980306,1855459076.07624
211.4751757454162,1866667883.4621766
211.8989736928018,1877921741.6829169
212.3227716401874,1889220741.0919042
212.74656958757302,1900564972.0425825
213.17036753495861,1911954524.8883932
213.5941654823442,1923389489.9827805
214.01796342972983,1934869957.6791868
214.44176137711543,1946396018.3310552
214.86555932450102,1957967762.2918274
215.28935727188664,1969585279.9149494
215.71315521927224,1981248661.553861
216.13695316665783,1992957997.5620058
216.56075111404346,2004713378.2928288
216.98454906142905,2016514894.0997698
217.40834700881464,2028362635.3362744
217.83214495620027,2040256692.3557847
218.25594290358586,2052197155.5117424
218.67974085097146,2064184115.157592
219.10353879835708,2076217661.6467764
219.52733674574267,2088297885.3327374
219.95113469312827,2100424876.5689187
220.3749326405139,2112598725.7087638
220.79873058789948,2124819523.1057146
221.22252853528508,2137087359.1132143
221.6463264826707,2149402324.0847063
222.0701244300563,2161764508.373633
222.4939223774419,2174174002.333437
222.9177203248275,2186630896.3175626
223.3415182722131,2199135280.6794515
223.7653162195987,2211687245.7725472
224.18911416698433,2224286881.9502926
224.61291211436992,2236934279.5661306
225.0367100617555,2249629528.9735036
225.4605080091411,2262372720.5258555
225.88430595652673,2275163944.5766296
226.30810390391233,2288003291.479266
226.73190185129792,2300890851.587211
227.15569979868354,2313826715.2539067
227.57949774606914,2326810972.832795
228.00329569345473,2339843714.677319
228.42709364084035,2352925031.1409225
228.85089158822595,2366055012.577048
229.27468953561154,2379233749.339138
229.69848748299717,2392461331.7806363
230.12228543038276,2405737850.2549853
230.54608337776835,2419063395.115628
230.96988132515398,2432438056.7160077
231.39367927253957,2445861925.409567
231.81747721992517,2459335091.549748
232.2412751673108,2472857645.4899955
232.66507311469638,2486429677.5837507
233.08887106208198,2500051278.184457
233.5126690094676,2513722537.6455593
233.9364669568532,2527443546.3204975
234.3602649042388,2541214394.562716
234.7840628516244,2555035172.725659
235.20786079901,2568905971.162766
235.6316587463956,2582826880.2274833
236.05545669378122,2596797990.2732525
236.47925464116682,2610819391.6535163
236.9030525885524,2624891174.721718
237.32685053593804,2639013429.831301
237.75064848332363,2653186247.3357077
238.17444643070922,2667409717.5883803
238.59824437809485,2681683930.942764
239.02204232548044,2696008977.752299
239.44584027286604,2710384948.3704295
239.86963822025166,2724811933.150599
240.29343616763725,2739290022.44625
240.71723411502285,2753819306.6108246
241.14103206240844,2768399875.9977665
241.56483000979406,2783031820.96052
241.98862795717966,2797715231.8525248
242.41242590456525,2812450199.027226
242.83622385195088,2827236812.838068
243.26002179933647,2842075163.6384897
243.68381974672207,2856965341.781938
244.1076176941077,2871907437.6218543
244.53141564149328,2886901541.51168
244.95521358887888,2901947743.80486
245.3790115362645,2917046134.8548374
245.8028094836501,2932196805.0150537
246.2266074310357,2947399844.6389527
246.6504053784213,2962655344.079978
247.0742033258069,2977963393.6915708
247.4980012731925,2993324083.827175
247.92179922057812,3008737504.8402348
248.34559716796372,3024203747.0841904
248.7693951153493,3039722900.912487
249.19319306273493,3055295056.6785665
249.61699101012053,3070920304.735872
250.04078895750612,3086598735.4378457
250.46458690489175,3102330439.1379337
250.88838485227734,3118115506.1895747
251.31218279966293,3133954026.9462137
251.73598074704856,3149846091.761295
252.15977869443415,3165791790.9882584
252.58357664181975,3181791214.980549
253.00737458920537,3197844454.0916104
253.43117253659096,3213951598.6748824
253.85497048397656,3230112739.083811
254.27876843136218,3246327965.6718388
254.70256637874778,3262597368.7924066
255.12636432613337,3278921038.7989593
255.550162273519,3295299066.0449395
255.9739602209046,3311731540.8837895
256.3977581682902,3328218553.6689525
256.8215561156758,3344760194.753872
257.24535406306137,3361356554.4919896
257.669152010447,3378007723.2367525
258.0929499578326,3394713791.341598
258.5167479052182,3411474849.1599708
258.9405458526038,3428290987.0453153
259.3643437999894,3445162295.3510723
259.788141747375,3462088864.4306865
260.21193969476064,3479070784.6376023
260.63573764214624,3496108146.325259
261.05953558953183,3513201039.847101
261.4833335369174,3530349555.5565715
261.907131484303,3547553783.8071136
262.3309294316886,3564813814.9521704
262.75472737907427,3582129739.345186
263.17852532645986,3599501647.3395996
263.60232327384546,3616929629.288856
264.02612122123105,3634413775.5463996
264.44991916861665,3651954176.465672
264.87371711600224,3669550922.400116
265.29751506338783,3687204103.7031746
265.7213130107735,3704913810.728294
266.1451109581591,3722680133.8289127
266.5689089055447,3740503163.358474
266.99270685293027,3758382989.6704226
267.41650480031586,3776319703.1182
267.84030274770146,3794313394.05525
268.2641006950871,3812364152.835019
268.6878986424727,3830472069.8109436
269.1116965898583,3848637235.3364697
269.5354945372439,3866859739.7650394
269.9592924846295,3885139673.4500976
270.3830904320151,3903477126.7450852
270.80688837940073,3921872190.0034485
271.2306863267863,3940324953.578626
271.6544842741719,3958835507.8240614
272.0782822215575,3977403943.0932
272.5020801689431,3996030349.7394834
272.9258781163287,4014714818.1163545
273.34967606371436,4033457438.577259
273.77347401109995,4052258301.4756336
274.19727195848554,4071117497.164926
274.62106990587114,4090035115.9985785
275.04486785325673,4109011248.330033
275.4686658006423,4128045984.512732
275.892463748028,4147139414.9001236
276.3162616954136,4166291629.845644
276.74005964279917,4185502719.702738
277.16385759018476,4204772774.8248506
277.58765553757036,4224101885.565421
278.01145348495595,4243490142.277897
278.4352514323416,4262937635.315721
278.8590493797272,4282444455.032331
279.2828473271128,4302010691.781174
279.7066452744984,4321636435.91569
280.130443221884,4341321777.789326
280.5542411692696,4361066807.755522
280.97803911665517,4380871616.167722
281.4018370640408,4400736293.37937
281.8256350114264,4420660929.743906
282.249432958812,4440645615.614775
282.6732309061976,4460690441.345419
283.0970288535832,4480795497.289281
283.5208268009688,4500960873.799806
283.94462474835444,4521186661.230436
284.36842269574004,4541472949.934612
284.79222064312563,4561819830.265779
285.2160185905112,4582227392.577378
285.6398165378968,4602695727.222853
286.0636144852824,4623224924.555647
286.48741243266807,4643815074.929207
286.91121038005366,4664466268.696967
287.33500832743925,4685178596.212378
287.75880627482485,4705952147.8288765
288.18260422221044,4726787013.899911
288.60640216959604,4747683284.778922
289.0302001169817,4768641050.819354
289.4539980643673,4789660402.374647
289.8777960117529,4810741429.798245
290.3015939591385,4831884223.443592
290.72539190652407,4853088873.664131
291.14918985390966,4874355470.813304
291.5729878012953,4895684105.244555
291.9967857486809,4917074867.311326
292.4205836960665,4938527847.36706
292.8443816434521,4960043135.7652
293.2681795908377,4981620822.859188
293.6919775382233,5003260999.002468
294.11577548560894,5024963754.548487
294.53957343299453,5046729179.85068
294.9633713803801,5068557365.262495
295.3871693277657,5090448401.137373
295.8109672751513,5112402377.828757
296.2347652225369,5134419385.690092
296.6585631699225,5156499515.07482
297.08236111730815,5178642856.336384
297.50615906469375,5200849499.828226
297.92995701207934,5223119535.903788
298.35375495946494,5245453054.916515
298.77755290685053,5267850147.219849
299.2013508542361,5290310903.167234
299.6251488016218,5312835413.112115
300.04894674900737,5335423767.4079275
300.47274469639297,5358076056.408121
300.89654264377856,5380792370.466136
301.32034059116415,5403572799.935416
301.74413853854975,5426417435.169403
302.1679364859354,5449326366.521545
302.591734433321,5472299684.345277
303.0155323807066,5495337478.994046
303.4393303280922,5518439840.821296
303.8631282754778,5541606860.180466
304.28692622286337,5564838627.425003
304.710724170249,5588135232.908352
305.1345221176346,5611496766.983949
305.5583200650202,5634923320.00524
305.9821180124058,5658414982.325667
306.4059159597914,5681971844.298677
306.829713907177,5705593996.27771
307.25351185456265,5729281528.61621
307.67730980194824,5753034531.667618
308.10110774933383,5776853095.785377
308.52490569671943,5800737311.32293
308.948703644105,5824687268.633722
309.3725015914906,5848703058.071197
309.79629953887627,5872784769.988797
310.22009748626186,5896932494.739959
310.64389543364746,5921146322.678132
311.06769338103305,5945426344.156758
311.49149132841865,5969772649.529279
311.91528927580424,5994185329.149139
312.33908722318984,6018664473.36978
312.7628851705755,6043210172.544649
313.1866831179611,6067822517.027183
313.6104810653467,6092501597.170825
314.03427901273227,6117247503.329022
314.45807696011786,6142060325.855214
314.88187490750346,6166940155.102846
315.3056728548891,6191887081.425364
315.7294708022747,6216901195.176201
316.1532687496603,6241982586.708808
316.5770666970459,6267131346.376625
317.0008646444315,6292347564.533097
317.4246625918171,6317631331.531664
317.84846053920273,6342982737.725775
318.2722584865883,6368401873.468865
318.6960564339739,6393888829.114381
319.1198543813595,6419443695.015765
319.5436523287451,6445066561.526462
319.9674502761307,6470757518.999911
320.39124822351636,6496516657.789561
320.81504617090195,6522344068.248849
321.23884411828755,6548239840.73122
321.66264206567314,6574204065.5901165
322.08644001305873,6600236833.178983
322.51023796044433,6626338233.851261
322.93403590783,6652508357.960398
323.3578338552156,6678747295.859829
323.78163180260117,6705055137.903
324.20542974998676,6731431974.4433565
324.62922769737236,6757877895.834338
325.05302564475795,6784392992.429392
325.47682359214355,6810977354.581955
325.9006215395292,6837631072.645479
326.3244194869148,6864354236.973397
326.7482174343004,6891146937.919158
327.172015381686,6918009265.836204
327.5958133290716,6944941311.077974
328.01961127645717,6971943163.997916
328.4434092238428,6999014914.949475
328.8672071712284,7026156654.286087
329.291005118614,7053368472.361197
329.7148030659996,7080650459.52825
330.1386010133852,7108002706.140687
330.5623989607708,7135425302.551953
330.98619690815644,7162918339.115493
331.40999485554204,7190481906.184744
331.83379280292763,7218116094.113151
332.2575907503132,7245820993.254157
332.6813886976988,7273596693.9612055
333.1051866450844,7301443286.587743
333.52898459247007,7329360861.487207
333.95278253985566,7357349509.013042
334.37658048724126,7385409319.518692
334.80037843462685,7413540383.357599
335.22417638201244,7441742790.883205
335.64797432939804,7470016632.448956
336.0717722767837,7498361998.408294
336.4955702241693,7526778979.11466
336.9193681715549,7555267664.921497
337.3431661189405,7583828146.182249
337.76696406632607,7612460513.25036
338.19076201371166,7641164856.47927
338.6145599610973,7669941266.222429
339.0383579084829,7698789832.83327
339.4621558558685,7727710646.665243
339.8859538032541,7756703798.071785
340.3097517506397,7785769377.406346
340.7335496980253,7814907475.022364
341.1573476454109,7844118181.273283
341.58114559279653,7873401586.512551
342.0049435401821,7902757781.093602
342.4287414875677,7932186855.369883
342.8525394349533,7961688899.694837
343.2763373823389,7991264004.421909
343.7001353297245,8020912259.904537
344.12393327711015,8050633756.496174
344.54773122449575,8080428584.55025
344.97152917188134,8110296834.420217
345.39532711926694,8140238596.459513
345.81912506665253,8170253961.021581
346.2429230140381,8200343018.459867
346.6667209614238,8230505859.127817
347.0905189088094,8260742573.378865
347.51431685619497,8291053251.56646
347.93811480358056,8321437984.044042
348.36191275096616,8351896861.165055
348.78571069835175,8382429973.282944
349.2095086457374,8413037410.751155
349.633306593123,8443719263.923122
350.0571045405086,8474475623.152288
350.4809024878942,8505306578.792106
350.9047004352798,8536212221.196011
351.3284983826654,8567192640.717447
351.752296330051,8598247927.709864
352.1760942774366,8629378172.526693
352.5998922248222,8660583465.521383
353.0236901722078,8691863897.047377
353.4474881195934,8723219557.458117
353.871286066979,8754650537.107048
354.29508401436465,8786156926.347616
354.71888196175024,8817738815.533255
355.14267990913584,8849396295.017412
355.56647785652143,8881129455.153532
355.990275803907,8912938386.295055
356.4140737512926,8944823178.795425
356.8378716986782,8976783923.008085
357.26166964606387,9008820709.286484
357.68546759344946,9040933627.984055
358.10926554083505,9073122769.454245
358.53306348822065,9105388224.050495
358.95686143560624,9137730082.126251
359.38065938299184,9170148434.034958
359.8044573303775,9202643370.130056
360.2282552777631,9235214980.764984
360.6520532251487,9267863356.293192
361.07585117253427,9300588587.068117
361.49964911991987,9333390763.443205
361.92344706730546,9366269975.771898
362.3472450146911,9399226314.407646
362.7710429620767,9432259869.703878
363.1948409094623,9465370732.014046
363.6186388568479,9498558991.691591
364.0424368042335,9531824739.089956
364.4662347516191,9565168064.562586
364.89003269900473,9598589058.462925
365.31383064639033,9632087811.144411
